unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,error,abs_error,overestimate
6,1,0.0014,-0.0,100.0,518.67,642.58,1585.73,1398.43,14.62,21.61,553.44,2388.05,9064.87,1.3,47.16,521.88,2388.05,8142.76,8.4195,0.03,392,2388,100.0,39.0,23.2726,278,140,553.44,0.0,521.88,0.0,8142.76,0.0,39.0,0.0,23.2726,0.0,119.646428487822,7.375725030504974,20.353571512177993,20.353571512177993,False
6,2,0.0034,-0.0005,100.0,518.67,641.97,1583.61,1394.49,14.62,21.61,553.58,2388.05,9058.83,1.3,47.26,521.43,2388.12,8146.91,8.4167,0.03,391,2388,100.0,38.81,23.3522,278,140,553.51,0.09899494936614721,521.655,0.31819805153397857,8144.835,2.934493141923915,38.905,0.13435028842544242,23.3124,0.056285699782448635,94.99346772787128,7.777831591184836,45.00653227212872,45.00653227212872,False
6,3,-0.0004,0.0,100.0,518.67,642.81,1596.63,1401.59,14.62,21.61,553.41,2388.09,9059.72,1.3,47.63,521.19,2388.08,8142.36,8.4294,0.03,394,2388,100.0,38.86,23.3469,278,140,553.4766666666667,0.09073771725881012,521.5,0.3502855977627183,8144.009999999999,2.5194245374688684,38.89,0.09848857801796021,23.3239,0.044506067002151276,89.22581288240589,6.709609485385422,50.77418711759411,50.77418711759411,False
6,4,-0.003,0.0002,100.0,518.67,642.76,1595.16,1403.99,14.62,21.61,554.21,2388.05,9064.82,1.3,47.38,522.15,2388.05,8140.66,8.3918,0.03,395,2388,100.0,38.99,23.2735,278,140,553.6600000000001,0.3740766409886205,521.6625,0.43292609068982707,8143.1725,2.6527894124238225,38.915,0.09469248474227872,23.3113,0.044221789500954914,97.67988769383354,7.008327688255362,42.320112306166465,42.320112306166465,False
6,5,0.0019,0.0004,100.0,518.67,642.87,1593.02,1407.91,14.62,21.61,553.76,2388.06,9066.83,1.3,47.26,521.68,2388.06,8141.66,8.4348,0.03,393,2388,100.0,38.86,23.4021,278,140,553.6800000000001,0.3270321085153464,521.6659999999999,0.3750066666073839,8142.87,2.394890394152001,38.904,0.08561541917201579,23.32946,0.055817586834258914,97.96253844146223,7.55063556483729,42.03746155853777,42.03746155853777,False
6,6,-0.0003,0.0002,100.0,518.67,642.48,1584.52,1399.6,14.62,21.61,554.87,2388.08,9068.76,1.3,47.64,521.96,2388.01,8143.3,8.4257,0.03,390,2388,100.0,39.12,23.3245,278,140,553.966,0.5867963871736033,521.682,0.3879046274536937,8142.978,2.4008581799017916,38.928,0.12637246535539243,23.339840000000002,0.046677703456790086,108.77491603706275,5.8282701793902065,31.225083962937248,31.225083962937248,False
6,7,0.0005,-0.0005,100.0,518.67,642.79,1588.58,1404.87,14.62,21.61,553.74,2388.04,9061.64,1.3,47.22,521.9,2388.09,8136.98,8.4185,0.03,394,2388,100.0,38.94,23.2964,278,140,553.998,0.5644200563410231,521.7760000000001,0.36800815208359217,8140.992,2.4418681373091538,38.95399999999999,0.10807404868885132,23.328680000000002,0.0495650279935371,114.66852587161199,4.253707659100542,25.33147412838801,25.33147412838801,False
6,8,-0.0003,0.0001,100.0,518.67,642.75,1591.89,1405.59,14.62,21.61,554.1,2388.06,9063.24,1.3,47.36,521.27,2388.13,8141.3,8.4265,0.03,392,2388,100.0,38.79,23.3355,278,140,554.136,0.4592711617334271,521.792,0.336556087450517,8140.780000000001,2.3371777852799456,38.94,0.12629330940315042,23.3264,0.0487732508656139,118.84952519736684,4.141276750241321,21.150474802633155,21.150474802633155,False
6,9,-0.0015,-0.0,100.0,518.67,642.93,1591.39,1408.23,14.62,21.61,553.88,2388.07,9050.43,1.3,47.49,521.52,2388.07,8139.74,8.4081,0.03,391,2388,100.0,38.83,23.4171,278,140,554.07,0.4695742752749343,521.6659999999999,0.2826305008309931,8140.5960000000005,2.3847180126813208,38.908,0.1306522100846329,23.35512,0.05200771096673888,118.95931400916648,4.025369869316859,21.040685990833524,21.040685990833524,False
6,10,0.001,0.0002,100.0,518.67,642.08,1588.11,1400.37,14.62,21.61,554.15,2388.03,9059.13,1.3,47.35,521.32,2388.1,8147.31,8.402,0.03,393,2388,100.0,39.11,23.3261,278,140,554.1479999999999,0.43642868833289417,521.594,0.3213720585240081,8141.726000000001,3.882934457340736,38.958,0.15352524222420305,23.33992,0.045549555431418996,122.72870574193743,3.5158413573361407,17.271294258062568,17.271294258062568,False
6,11,0.001,0.0004,100.0,518.67,641.94,1593.66,1399.85,14.62,21.61,553.68,2388.12,9060.33,1.3,47.35,521.42,2388.09,8139.48,8.4248,0.03,394,2388,100.0,38.97,23.3632,278,140,553.9100000000001,0.20999999999993302,521.486,0.25055937420088426,8140.9619999999995,3.8716043186264884,38.928000000000004,0.12617448236469928,23.347659999999998,0.045562298010524416,117.67071525813924,3.9143174519884627,22.32928474186076,22.32928474186076,False
6,12,-0.0018,0.0004,100.0,518.67,642.48,1588.54,1406.77,14.62,21.61,553.25,2388.01,9060.92,1.3,47.46,522.02,2388.05,8136.45,8.4515,0.03,392,2388,100.0,38.89,23.2361,278,140,553.812,0.3657458133731337,521.51,0.3008321791297276,8140.856,4.01257149469109,38.91799999999999,0.1269645619848295,23.335600000000003,0.06594414303029492,112.48765136163199,5.379357895980333,27.51234863836801,27.51234863836801,False
6,13,0.0049,-0.0004,100.0,518.67,642.97,1579.43,1406.15,14.62,21.61,554.06,2388.02,9054.05,1.3,47.35,521.48,2388.04,8142.43,8.4253,0.03,393,2388,100.0,39.0,23.3894,278,140,553.804,0.3582317685521021,521.5519999999999,0.2722498852156573,8141.081999999999,4.075165027334105,38.959999999999994,0.10723805294763804,23.34638,0.0701924283665965,120.9437921580427,3.7412612298182215,19.056207841957303,19.056207841957303,False
6,14,0.0003,0.0002,100.0,518.67,642.38,1585.56,1411.28,14.62,21.61,554.07,2388.07,9052.82,1.3,47.32,521.86,2388.07,8141.06,8.4098,0.03,390,2388,100.0,38.79,23.2463,278,140,553.842,0.37784917625949005,521.62,0.3029851481507706,8141.3460000000005,4.008706774011537,38.952,0.12008330441822507,23.31222,0.06871693386640777,111.32785128363703,5.35856598807749,28.67214871636297,28.67214871636297,False
6,15,-0.0001,-0.0003,100.0,518.67,642.24,1581.93,1400.24,14.62,21.61,553.39,2388.07,9066.42,1.3,47.51,521.94,2388.02,8146.01,8.4172,0.03,393,2388,100.0,38.78,23.2859,278,140,553.69,0.3758324094592858,521.7439999999999,0.27509998182473866,8141.086,3.539933615197661,38.886,0.10064790112068125,23.30418,0.0690379388452495,102.08375206078153,5.508071647692683,37.916247939218465,37.916247939218465,False
6,16,-0.0009,0.0004,100.0,518.67,642.04,1591.75,1399.06,14.62,21.61,553.5,2388.05,9060.38,1.3,47.31,522.31,2388.1,8143.03,8.4439,0.03,394,2388,100.0,38.88,23.3132,278,140,553.654,0.3855256152319354,521.922,0.29986663702383376,8141.796,3.492990123089958,38.868,0.08927485648265153,23.29418,0.061568961336055286,99.42439638660736,4.99394045732365,40.575603613392644,40.575603613392644,False
6,17,0.001,-0.0004,100.0,518.67,642.72,1589.54,1400.63,14.62,21.61,554.3,2388.07,9058.81,1.3,47.29,521.62,2388.09,8141.89,8.4259,0.03,392,2388,100.0,38.91,23.4286,278,140,553.8639999999999,0.3962701098998029,521.842,0.3198749755763557,8142.884,1.8917135089647994,38.872,0.09093954035510682,23.33268,0.07491186154408366,100.30979293208091,6.65938687850299,39.69020706791909,39.69020706791909,False
6,18,0.0016,0.0003,100.0,518.67,642.24,1588.27,1402.1,14.62,21.61,553.58,2388.06,9065.0,1.3,47.47,521.69,2388.04,8140.46,8.4369,0.03,391,2388,100.0,38.85,23.3931,278,140,553.768,0.3950569579187132,521.884,0.2704255905049933,8142.49,2.191335209410183,38.842,0.05630275304101067,23.33342,0.07562709170661006,100.90937731819369,6.327757053688361,39.09062268180631,39.09062268180631,False
6,19,0.0022,-0.0001,100.0,518.67,642.39,1586.74,1404.53,14.62,21.61,553.48,2388.09,9061.94,1.3,47.34,521.52,2388.09,8137.87,8.4093,0.03,393,2388,100.0,38.86,23.3345,278,140,553.65,0.36959437225145686,521.816,0.31674911207449247,8141.852000000001,3.019605934555447,38.85600000000001,0.04827007354456299,23.351059999999997,0.05859447926212628,105.75433472816482,5.166125510449229,34.24566527183518,34.24566527183518,False
6,20,-0.0005,0.0005,100.0,518.67,642.67,1591.13,1399.58,14.62,21.61,554.03,2388.04,9057.47,1.3,47.32,521.94,2388.01,8144.54,8.4233,0.03,391,2388,100.0,38.8,23.3437,278,140,553.778,0.3678586685127796,521.816,0.31674911207449247,8141.558,2.5483465227481,38.86,0.040620192023152014,23.36262,0.047099437363938935,109.58619183595484,6.104736875383996,30.413808164045165,30.413808164045165,False
