unit,cycle,op_1,op_2,op_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,max_cycle,RUL,s_7_roll_mean_5,s_7_roll_std_5,s_12_roll_mean_5,s_12_roll_std_5,s_14_roll_mean_5,s_14_roll_std_5,s_20_roll_mean_5,s_20_roll_std_5,s_21_roll_mean_5,s_21_roll_std_5,predicted_rul,uncertainty_std,error,abs_error,overestimate
6,1,-0.0019,0.0003,100.0,518.67,642.73,1584.4,1412.34,14.62,21.61,552.99,2388.12,9037.26,1.3,47.56,521.69,2388.12,8116.86,8.4286,0.03,394,2388,100.0,38.94,23.3086,188,140,552.99,0.0,521.69,0.0,8116.86,0.0,38.94,0.0,23.3086,0.0,134.03199395985646,8.962269260895912,5.9680060401435355,5.9680060401435355,False
6,2,0.0021,-0.0004,100.0,518.67,642.07,1590.38,1401.1,14.62,21.61,553.02,2388.09,9045.95,1.3,47.65,521.03,2388.07,8126.01,8.4343,0.03,393,2388,100.0,38.89,23.2645,188,140,553.005,0.021213203435577133,521.36,0.4666904755831793,8121.4349999999995,6.470027047857617,38.915,0.03535533905932537,23.28655,0.031183409050323154,91.92944750271054,17.798910379613744,48.070552497289455,48.070552497289455,False
6,3,-0.0031,0.0001,100.0,518.67,642.57,1588.18,1405.86,14.62,21.61,552.76,2388.13,9044.75,1.3,47.49,521.68,2388.11,8125.49,8.4072,0.03,392,2388,100.0,38.79,23.2163,188,140,552.9233333333333,0.14224392195566396,521.4666666666667,0.3781974792794641,8122.786666666667,5.139224973995526,38.873333333333335,0.07637626158259785,23.263133333333332,0.0461651744644502,102.26516418164533,11.618425579288388,37.73483581835467,37.73483581835467,False
6,4,0.0006,0.0,100.0,518.67,641.97,1589.4,1401.21,14.62,21.61,553.1,2388.1,9036.97,1.3,47.38,521.84,2388.14,8117.06,8.4012,0.03,394,2388,100.0,38.83,23.3215,188,140,552.9675,0.14591664287074893,521.56,0.3608323710533766,8121.355,5.0800032808389135,38.8625,0.06601767440112839,23.277725,0.047670562195131314,110.41090049236871,9.891354820575485,29.58909950763129,29.58909950763129,False
6,5,0.0029,-0.0005,100.0,518.67,642.62,1595.13,1409.67,14.62,21.61,553.27,2388.15,9040.85,1.3,47.49,521.37,2388.18,8124.1,8.4583,0.03,394,2388,100.0,38.87,23.324,188,140,553.028,0.1851215816699931,521.522,0.3238363784382561,8121.904,4.567475232554808,38.864,0.057271284253105875,23.28698,0.04618048289050198,112.30568393588685,11.183592890818023,27.694316064113153,27.694316064113153,False
6,6,0.0038,0.0002,100.0,518.67,642.33,1589.59,1408.46,14.62,21.61,553.91,2388.15,9039.36,1.3,47.49,521.29,2388.15,8121.04,8.4994,0.03,393,2388,100.0,38.88,23.2869,188,140,553.2119999999999,0.4313583197296484,521.442,0.32135649985647974,8122.74,3.7167660674303433,38.852,0.04147288270665712,23.28264,0.04463449338796131,115.4661852503692,9.412682507289999,24.533814749630807,24.533814749630807,False
6,7,-0.0003,0.0005,100.0,518.67,642.44,1586.65,1403.63,14.62,21.61,553.28,2388.11,9049.25,1.3,47.49,521.38,2388.08,8121.85,8.4163,0.03,395,2388,100.0,38.85,23.2894,188,140,553.264,0.417887544681562,521.5120000000001,0.23594490882406857,8121.908,3.236335891096444,38.84400000000001,0.03577708763999743,23.28762,0.043478695932605546,119.20978107363267,9.172307136636425,20.79021892636733,20.79021892636733,False
6,8,0.0004,-0.0003,100.0,518.67,642.33,1586.78,1404.99,14.62,21.61,553.89,2388.16,9041.47,1.3,47.69,521.71,2388.17,8123.6,8.4739,0.03,393,2388,100.0,38.93,23.287,188,140,553.49,0.3811167800031628,521.518,0.24159884105683904,8121.530000000001,2.7934387410501054,38.872,0.037682887362838896,23.30176,0.019207628692787266,126.6352669146775,8.726810033065433,13.364733085322499,13.364733085322499,False
6,9,0.0012,-0.0004,100.0,518.67,643.36,1585.15,1407.48,14.62,21.61,553.54,2388.15,9040.9,1.3,47.6,522.21,2388.1,8126.08,8.4614,0.03,393,2388,100.0,38.73,23.3138,188,140,553.578,0.3133209217399718,521.592,0.38120860431005565,8123.334000000001,1.9788077218381424,38.852,0.07429670248402961,23.300220000000003,0.01745829315826678,126.35812528131123,8.06883039701826,13.641874718688769,13.641874718688769,False
6,10,0.0,-0.0003,100.0,518.67,642.81,1587.89,1414.99,14.62,21.61,553.28,2388.15,9034.79,1.3,47.45,521.08,2388.14,8122.22,8.4129,0.03,391,2388,100.0,38.75,23.2454,188,140,553.58,0.3108858311341684,521.534,0.44082876494168655,8122.9580000000005,1.9754796885831887,38.827999999999996,0.08555699854483113,23.2845,0.024613614119020386,123.68788474727077,7.710040680923465,16.312115252729228,16.312115252729228,False
6,11,0.0039,-0.0005,100.0,518.67,642.5,1586.81,1401.78,14.62,21.61,552.84,2388.19,9046.12,1.3,47.67,521.55,2388.15,8123.31,8.4694,0.03,394,2388,100.0,38.98,23.3941,188,140,553.366,0.38610879295861367,521.586,0.4196784483387347,8123.411999999999,1.660171677871362,38.848,0.10917875251164921,23.30594,0.05507120844869829,126.52380901174313,9.670272031119143,13.476190988256874,13.476190988256874,False
6,12,-0.0033,-0.0,100.0,518.67,642.28,1594.5,1404.65,14.62,21.61,552.36,2388.13,9040.82,1.3,47.4,521.25,2388.07,8122.73,8.4313,0.03,394,2388,100.0,38.86,23.3945,188,140,553.182,0.5982641557037852,521.5600000000001,0.4392038251199704,8123.588000000001,1.4912310350872209,38.849999999999994,0.10931605554537707,23.32696,0.06612762660189632,117.87004173020134,9.077804619659997,22.129958269798664,22.129958269798664,False
6,13,0.002,0.0002,100.0,518.67,642.37,1589.99,1409.91,14.62,21.61,553.67,2388.12,9044.29,1.3,47.6,520.78,2388.11,8122.02,8.4537,0.03,394,2388,100.0,38.93,23.3845,188,140,553.138,0.5382564444574295,521.374,0.5441782796106746,8123.272,1.6472917167294319,38.85,0.10931605554537707,23.34646,0.06577281353264126,116.5800853046326,10.222751278333732,23.419914695367396,23.419914695367396,False
6,14,-0.0035,0.0003,100.0,518.67,642.91,1592.99,1406.48,14.62,21.61,553.98,2388.15,9039.81,1.3,47.61,521.79,2388.15,8123.95,8.4495,0.03,393,2388,100.0,38.84,23.3262,188,140,553.226,0.6456624505110796,521.29,0.39477841886305665,8122.8460000000005,0.7939962216555677,38.872,0.08814760348415608,23.34894,0.06445403788747137,119.39099552469911,8.820508347223333,20.609004475300893,20.609004475300893,False
6,15,-0.001,-0.0004,100.0,518.67,642.55,1584.5,1410.62,14.62,21.61,553.84,2388.11,9037.5,1.3,47.59,521.53,2388.15,8117.53,8.4468,0.03,394,2388,100.0,38.64,23.3293,188,140,553.338,0.7033633484906575,521.3799999999999,0.38613469152618574,8121.908,2.549042957660987,38.85,0.13000000000000042,23.365720000000003,0.0349093397244826,121.81681018501118,11.309586808010733,18.183189814988822,18.183189814988822,False
6,16,0.0003,0.0002,100.0,518.67,643.02,1589.35,1411.03,14.62,21.61,553.15,2388.1,9045.23,1.3,47.68,521.48,2388.1,8124.29,8.4485,0.03,394,2388,100.0,38.88,23.3919,188,140,553.4,0.6608706378709884,521.366,0.37964457061839835,8122.103999999999,2.716004418258834,38.83,0.11135528725660239,23.36528,0.03447335202731704,122.91237904099287,10.986278235494401,17.087620959007126,17.087620959007126,False
6,17,0.0015,-0.0005,100.0,518.67,643.11,1588.67,1411.59,14.62,21.61,552.85,2388.08,9042.32,1.3,47.49,521.35,2388.12,8122.36,8.445,0.03,392,2388,100.0,38.87,23.2692,188,140,553.498,0.4795518741491935,521.3860000000001,0.3746064601685723,8122.030000000001,2.6996759064749414,38.83200000000001,0.11211601134539358,23.34022,0.04997796514464753,122.00873692481335,9.640748126335467,17.99126307518665,17.99126307518665,False
6,18,0.003,0.0005,100.0,518.67,642.68,1587.04,1410.2,14.62,21.61,552.43,2388.1,9036.7,1.3,47.7,521.41,2388.17,8118.77,8.4504,0.03,392,2388,100.0,38.9,23.4346,188,140,553.25,0.6563916513789463,521.512,0.16976454282339568,8121.38,3.068713085317523,38.826,0.10620734437881599,23.35024,0.06410158344377737,118.46749505710811,9.53668326837294,21.53250494289189,21.53250494289189,False
6,19,0.0031,-0.0,100.0,518.67,642.19,1588.21,1408.93,14.62,21.61,552.77,2388.13,9048.39,1.3,47.59,522.16,2388.08,8126.26,8.4358,0.03,394,2388,100.0,38.87,23.2571,188,140,553.008,0.5310555526495463,521.586,0.3280701144573427,8121.842,3.6677745296023834,38.832,0.10802777420645275,23.33642,0.07677601839115918,115.95158155864661,8.651221508048765,24.04841844135339,24.04841844135339,False
6,20,0.0002,-0.0004,100.0,518.67,642.63,1590.31,1405.84,14.62,21.61,553.16,2388.12,9045.94,1.3,47.47,521.32,2388.1,8122.53,8.4163,0.03,393,2388,100.0,38.76,23.2654,188,140,552.872,0.30268795813489674,521.5440000000001,0.3497570585421308,8122.842,2.769940432572474,38.855999999999995,0.055045435778095626,23.32364,0.08329875749373307,114.95277708436736,9.674806468314918,25.047222915632645,25.047222915632645,False
6,21,0.0014,0.0005,100.0,518.67,642.41,1587.62,1411.2,14.62,21.61,553.52,2388.08,9037.73,1.3,47.51,521.03,2388.12,8120.2,8.4108,0.03,393,2388,100.0,38.94,23.2284,188,140,552.946,0.4128316848303453,521.454,0.42098693566432627,8122.023999999999,2.838490796180104,38.867999999999995,0.06685805860178914,23.29094,0.0818833194246554,111.34950548263639,10.289062426833395,28.65049451736361,28.65049451736361,False
6,22,0.0001,0.0004,100.0,518.67,642.75,1586.8,1412.36,14.62,21.61,553.78,2388.14,9038.39,1.3,47.53,521.78,2388.16,8124.21,8.4461,0.03,393,2388,100.0,38.71,23.2824,188,140,553.132,0.5465985729946927,521.5400000000001,0.43800684926157235,8122.394,3.0087090254791553,38.836,0.09710818709048509,23.29358,0.08121725186190511,115.10843669860307,10.097391753851348,24.89156330139693,24.89156330139693,False
6,23,-0.0035,0.0,100.0,518.67,642.65,1592.61,1405.78,14.62,21.61,552.93,2388.19,9039.07,1.3,47.49,521.47,2388.15,8122.56,8.4343,0.03,395,2388,100.0,38.71,23.2665,188,140,553.232,0.416257132070798,521.5519999999999,0.4343616005128081,8123.152,2.2489264105349567,38.798,0.10281050529980534,23.25996,0.01987543710212714,105.17902795373247,10.206843194184595,34.82097204626753,34.82097204626753,False
6,24,0.0013,-0.0002,100.0,518.67,642.64,1587.84,1408.88,14.62,21.61,552.66,2388.1,9042.18,1.3,47.54,521.47,2388.14,8119.7,8.4512,0.03,394,2388,100.0,38.77,23.2691,188,140,553.2099999999999,0.4484417464953578,521.414,0.2722682500771524,8121.839999999999,1.8628338626938625,38.778,0.09471008394042281,23.26236,0.02016613497923164,100.73618429458142,9.776057439975812,39.26381570541858,39.26381570541858,False
6,25,-0.0025,-0.0005,100.0,518.67,642.6,1588.2,1404.17,14.62,21.61,553.01,2388.12,9041.67,1.3,47.37,521.51,2388.16,8119.54,8.4449,0.03,393,2388,100.0,38.81,23.2809,188,140,553.1800000000001,0.45754781170912834,521.452,0.2691096430826436,8121.242,2.055874509788538,38.788,0.09497368056467889,23.265459999999997,0.02186968221078097,103.08234517286124,9.751943547742218,36.91765482713876,36.91765482713876,False
6,26,0.0023,0.0003,100.0,518.67,643.19,1591.45,1409.38,14.62,21.61,553.53,2388.13,9045.49,1.3,47.59,521.75,2388.14,8121.5,8.4876,0.03,392,2388,100.0,38.76,23.3463,188,140,553.182,0.45942355185581746,521.596,0.15549919613947827,8121.502,1.9716287683026765,38.752,0.04266145801543655,23.28904,0.032767026108579664,111.08839354215465,8.40803608166639,28.91160645784535,28.91160645784535,False
6,27,-0.002,0.0002,100.0,518.67,642.91,1587.33,1408.41,14.62,21.61,553.68,2388.13,9043.31,1.3,47.56,521.33,2388.14,8126.84,8.4485,0.03,392,2388,100.0,38.83,23.4141,188,140,553.1619999999999,0.42798364454708737,521.506,0.15257784898227125,8122.028,2.9718209905714863,38.775999999999996,0.04669047011973945,23.31538,0.06407348905748877,116.53292089967616,10.511533256254099,23.467079100323843,23.467079100323843,False
6,28,0.0024,0.0003,100.0,518.67,642.68,1590.93,1407.17,14.62,21.61,553.42,2388.13,9040.91,1.3,47.58,521.25,2388.13,8122.7,8.4252,0.03,394,2388,100.0,38.83,23.27,188,140,553.26,0.41755239192201105,521.4620000000001,0.19214577799181234,8122.056,2.9787379878064733,38.8,0.03316624790357958,23.31608,0.06342177859379326,118.16928520368269,10.038548056217847,21.83071479631731,21.83071479631731,False
6,29,0.0036,-0.0003,100.0,518.67,642.02,1587.92,1411.63,14.62,21.61,552.83,2388.18,9045.71,1.3,47.36,521.17,2388.1,8120.58,8.414,0.03,393,2388,100.0,38.88,23.1688,188,140,553.2940000000001,0.35934662931460976,521.4019999999999,0.2317757536933314,8122.232000000001,2.8268569118372384,38.822,0.043243496620894245,23.29602,0.09159905567198953,117.94905269073918,9.086385016990778,22.05094730926082,22.05094730926082,False
6,30,-0.0012,-0.0001,100.0,518.67,642.1,1583.0,1409.32,14.62,21.61,553.29,2388.1,9040.37,1.3,47.46,521.46,2388.15,8115.3,8.4518,0.03,393,2388,100.0,38.97,23.388,188,140,553.35,0.3241141774124865,521.392,0.22698017534603726,8121.384,4.158567060899213,38.854,0.0776530746332729,23.31744,0.09937199303626791,124.16431525410148,9.250776952975075,15.835684745898519,15.835684745898519,False
